sampleID,HD10,HD11,HD12,HD13,HD14,HD15,HD16,HD17,HD18,HD19,HD1,HD20,HD21,HD22,HD23,HD24,HD25,HD26,HD27,HD28,HD29,HD2,HD30,HD31,HD32,HD33,HD34,HD35,HD36,HD37,HD38,HD39,HD3,HD40,HD41,HD42,HD43,HD44,HD45,HD46,HD47,HD48,HD49,HD4,HD50,HD51,HD52,HD53,HD54,HD55,HD56,HD57,HD58,HD59,HD5,HD60,HD61,HD62,HD63,HD64,HD65,HD66,HD67,HD68,HD69,HD6,HD70,HD71,HD72,HD73,HD74,HD75,HD76,HD77,HD78,HD79,HD7,HD80,HD81,HD82,HD83,HD8,HD9,HV10,HV11,HV12,HV13,HV14,HV15,HV16,HV17,HV18,HV19,HV1,HV20,HV21,HV22,HV23,HV24,HV25,HV26,HV27,HV28,HV29,HV2,HV30,HV31,HV3,HV4,HV5,HV6,HV7,HV8,HV9,LD10,LD11,LD12,LD13,LD14,LD15,LD17,LD18,LD19,LD1,LD20,LD21,LD22,LD23,LD24,LD25,LD26,LD27,LD28,LD29,LD2,LD30,LD31,LD32,LD34,LD35,LD36,LD37,LD38,LD39,LD3,LD40,LD41,LD42,LD43,LD44,LD46,LD47,LD48,LD49,LD4,LD50,LD51,LD52,LD53,LD54,LD55,LD56,LD57,LD58,LD59,LD5,LD60,LD61,LD62,LD63,LD64,LD65,LD66,LD67,LD68,LD69,LD6,LD70,LD71,LD72,LD73,LD74,LD75,LD76,LD77,LD78,LD79,LD7,LD80,LD81,LD82,LD83,LD84,LD85,LD86,LD87,LD88,LD89,LD8,LD90,LD91,LD92,LD93,LD94,LD95,LD96,LD97,LD98,LD9,LV10,LV11,LV13,LV14,LV15,LV16,LV17,LV18,LV19,LV1,LV20,LV21,LV22,LV23,LV24,LV25,LV2,LV3,LV4,LV5,LV6,LV7,LV8
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified,3.17551,1.42526,0.00147,0.0087,0,0,0.00627,0.01466,0.20224,0.00896,0.03057,0,9.91433,0.04163,0.03558,0.87976,0.01402,0,0.57328,0.00038,2.43602,0.05567,0.0058,2.17141,0,0.86917,0,0.38152,0,0.25391,0.75704,0.99811,0.03076,0.014,0.01586,0.0133,1.08481,0.52946,5.49099,1.26154,0,0,0,0,0,0,0,0.21062,0.34613,5.91043,0.00096,0.01552,0.5257,0.20311,0,0,0,0,0,0,0.02667,0.08229,0.04192,2.76185,0.03291,16.63245,0.01535,0.01762,0,1.51492,0.5405,0.01208,0,15.66654,0,8.76203,0.00448,3.02424,0.03352,0,0.01443,0.00665,0.00281,3.03162,4.20199,0,0.92999,0.23002,0.00148,1.44129,0,0.2922,0,0,2.97959,0.31943,0.42777,0.49764,1.8645,0.9864,0.27937,0.00604,2.89524,22.69177,12.1972,0.02083,3.40449,0,0.07209,0,0.02012,2.38987,0,1.77452,0,15.54077,0,0.50002,0.01432,2.25632,0,0.01683,6.30279,0,0.05521,0.02363,0,10.3389,0,0,0.42222,0.17456,0.20356,2.16625,0.0115,0.03245,0.01648,0,0,0.02034,0.00658,0.00727,0.06055,0.0139,0,0.00335,0.02142,0,0,0.00023,0,2.32116,0.01123,0.00711,0.02971,3.1595,0.5726,0.00855,0,0,0,0,0,0,0.01179,0.00904,0.06397,0,0,0,0.00233,0.1281,0,0.00326,0.0077,0.00288,0.00015,0.00627,1.02309,0.00479,0.00377,0.02216,0,0,0,1.21955,0.00523,8.38475,2.24397,0.01148,0.0117,0.01558,0.03065,0.13725,0.00912,0.01612,0.00614,0.03633,0.01325,0.05569,0.04959,0.02124,0.00196,0.89511,0.01756,0.25891,0.00767,1.16605,0,0.06453,0.00312,0.1867,0,0.05099,0.00085,0,33.36875,0.01899,0.0151,0.01961,0.86441,0.03341,0.03284,0.62589,1.27784,0.43782,0.01572,0.03804,0.30814,0.01356,0.00215,0.3928
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii,0,0,0,0,0,0,0,0,0.13961,0,0,0.02205,0,0,0,0,0,0,0,0,0.00112,0,0,0,0,0,0,0,0,0,0.01192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671,0,0,0,0,0.04624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01284,0,0,0.01817,0,0,0.02161,0,0,0,0,0,0,0,0,0,0.00107,0,0,0,0,0,0,0,0,0,0,0.08019,0,0,0,0,0,1.12315,0,0,0,0.01677,0.01969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2683,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii|t__GCF_000283495,0,0,0,0,0,0,0,0,0.13961,0,0,0.02205,0,0,0,0,0,0,0,0,0.00112,0,0,0,0,0,0,0,0,0,0.01192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671,0,0,0,0,0.04624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01284,0,0,0.01817,0,0,0.02161,0,0,0,0,0,0,0,0,0,0.00107,0,0,0,0,0,0,0,0,0,0,0.08019,0,0,0,0,0,1.12315,0,0,0,0.01677,0.01969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2683,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,0,0,0,0,0,0,0,0.00621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643,0,0,0,0,0,0,0,0,0,0.00318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01004,0,0.20784,0.00956,0.04393,0.06003,0.0091,0.04242,0.00029,0.03773,0.4777,0,0.00087,0,0.00137,0,0.13926,0.03411,0,0.05539,0,0.00042,0.01946,0,0.13501,0.02068,0.01936,1.8899,0,0.01776,0.28653,1.32675,0.00361,0,0.08467,0,0.01456,0.0675,0.21485,0.00423,1.17343,0.24521,0,0.02241,0.70444,0,0.00341,0.05187,0.05174,0.09498,0.80232,0.00801,0.063,0.01212,2.20842,0,0.03527,0,0.00461,0.37211,0.0232,0.00723,0.00438,0,0.00419,0.02602,0.01289,0.58899,3.75003,0,0.47393,0.01355,0.1165,0.01129,0.00613,0.16069,0.00578,1.14309,0.2815,0.00083,0,0,1.43385,0.08471,0.04301,0,0.00635,0.76474,0,0.02755,0,0.03481,0.00319,1.13279,0,0.44829,0.71089,0,0,1.13313,0.00229,0.21281,0,0,0,0.00466,0,0,0.16487,0,0,1.4706,0.16044,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis|t__GCF_000165735,0,0,0,0,0,0,0,0.00621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643,0,0,0,0,0,0,0,0,0,0.00318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01004,0,0.20784,0.00956,0.04393,0.06003,0.0091,0.04242,0.00029,0.03773,0.4777,0,0.00087,0,0.00137,0,0.13926,0.03411,0,0.05539,0,0.00042,0.01946,0,0.13501,0.02068,0.01936,1.8899,0,0.01776,0.28653,1.32675,0.00361,0,0.08467,0,0.01456,0.0675,0.21485,0.00423,1.17343,0.24521,0,0.02241,0.70444,0,0.00341,0.05187,0.05174,0.09498,0.80232,0.00801,0.063,0.01212,2.20842,0,0.03527,0,0.00461,0.37211,0.0232,0.00723,0.00438,0,0.00419,0.02602,0.01289,0.58899,3.75003,0,0.47393,0.01355,0.1165,0.01129,0.00613,0.16069,0.00578,1.14309,0.2815,0.00083,0,0,1.43385,0.08471,0.04301,0,0.00635,0.76474,0,0.02755,0,0.03481,0.00319,1.13279,0,0.44829,0.71089,0,0,1.13313,0.00229,0.21281,0,0,0,0.00466,0,0,0.16487,0,0,1.4706,0.16044,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333,0,0,0,0,0.00415,0,0,0,0,0,0,0,0,0.01722,0.00581,0,0.00336,0,0,0,0,0,0,0.00185,0.0083,0,0,0.01344,0.03664,0,0,0,0,0,0.00162,0.01064,0,0.03317,0.0037,0,0.00581,0.00084,0,0,0.02664,0,0.00081,0,0,0,0,0.0084,0,0.00319,0.00711,0,0.02584,0.00456,0,0.00239,0,0.00055,0.0257,0,0.00903,0.02652,0,0,0,0,0,0.0004,0.00409,0,0,0,0,0.00417,0,0,0.04735,0.00224,0,0,0.0334,0,0,0,0,0,0.00233,0,0.00517,0,0,0,0,0,0.01053,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_bovis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_bovis|t__GCF_000381005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_3_1_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55931,5.41159,0,0,0,0,0,0,0,0,3.66363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_3_1_44|t__GCF_000163715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55931,5.41159,0,0,0,0,0,0,0,0,3.66363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_6_1_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2338,0,0,0,0,0,3.22537,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5934,1.35411,0,0.42861,0,0,0,0,1.37932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_6_1_27|t__GCF_000163735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2338,0,0,0,0,0,3.22537,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5934,1.35411,0,0.42861,0,0,0,0,1.37932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum,0.0411,0,0.72808,0,0,0,0.00265,0.00664,0.00411,3.69786,0,0,14.24734,0.02417,0,2.24471,0,0,0.66279,0,1.12582,0,0,0,0,0,0,0,0,0.13437,0.17539,0.57992,2.07449,0,0,0,0,0,0,0,0.00099,0,3.72425,0,0.79126,0,0,0,0.01742,0,0.00484,0,0,0,0,0,0.00035,0,0,0.02447,0,0.00073,0,0.04392,1.95305,0,0,0.02095,0,0.02999,0.01379,2.2426,0,0,0,0.77161,0.00033,0.62121,0.08902,0.05364,0.03005,0,0,0,5.21404,0.05433,0.25493,0,0,0,0.00974,0,0.4094,0.5214,0.52326,0,0.08303,1.4987,1.845,0.20498,0.01878,0,0,0.47546,1.90432,0.00978,0,0.94851,0,0.09605,0,0,0,0,0.52239,0,0,0.00188,0,0.00371,0,0.78769,0.01946,0.05648,0.00715,0,0,0.38763,0.08061,0,1.32578,0.00071,2.1926,0.04418,0.14962,0,0,0,0,0,0.00238,10.9916,0.0006,0.00272,1.34993,0.00095,0.00043,0,0.00786,0.00064,0,0,0.00211,0,0,0,0.00114,0,0,0.10072,0,0.71971,0,0,0.0036,0.00421,0.35096,0.01064,0.0116,0.01928,0.0086,0,0.01729,0,0.39772,0.0076,0.00621,0.72488,0,0.01976,0.00829,0.63557,4.06327,0.61912,2.31578,0,0,0.00376,0,0,0,0,0.6831,0.00513,0.01854,3.13847,0.01397,0,0,0,0,4.48737,0.00478,2.76162,0.00404,0.91285,0.01831,14.75616,0.00266,0.0035,0.00939,2.83395,0,0,0,0,22.206,0,4.17479,3.1922,0.15908,0,0,0.00289,0,0.06155,0,0,0.30702,4.82455,0.0745,2.27562
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum|t__GCF_000158195,0.0411,0,0.72808,0,0,0,0.00265,0.00664,0.00411,3.69786,0,0,14.24734,0.02417,0,2.24471,0,0,0.66279,0,1.12582,0,0,0,0,0,0,0,0,0.13437,0.17539,0.57992,2.07449,0,0,0,0,0,0,0,0.00099,0,3.72425,0,0.79126,0,0,0,0.01742,0,0.00484,0,0,0,0,0,0.00035,0,0,0.02447,0,0.00073,0,0.04392,1.95305,0,0,0.02095,0,0.02999,0.01379,2.2426,0,0,0,0.77161,0.00033,0.62121,0.08902,0.05364,0.03005,0,0,0,5.21404,0.05433,0.25493,0,0,0,0.00974,0,0.4094,0.5214,0.52326,0,0.08303,1.4987,1.845,0.20498,0.01878,0,0,0.47546,1.90432,0.00978,0,0.94851,0,0.09605,0,0,0,0,0.52239,0,0,0.00188,0,0.00371,0,0.78769,0.01946,0.05648,0.00715,0,0,0.38763,0.08061,0,1.32578,0.00071,2.1926,0.04418,0.14962,0,0,0,0,0,0.00238,10.9916,0.0006,0.00272,1.34993,0.00095,0.00043,0,0.00786,0.00064,0,0,0.00211,0,0,0,0.00114,0,0,0.10072,0,0.71971,0,0,0.0036,0.00421,0.35096,0.01064,0.0116,0.01928,0.0086,0,0.01729,0,0.39772,0.0076,0.00621,0.72488,0,0.01976,0.00829,0.63557,4.06327,0.61912,2.31578,0,0,0.00376,0,0,0,0,0.6831,0.00513,0.01854,3.13847,0.01397,0,0,0,0,4.48737,0.00478,2.76162,0.00404,0.91285,0.01831,14.75616,0.00266,0.0035,0.00939,2.83395,0,0,0,0,22.206,0,4.17479,3.1922,0.15908,0,0,0.00289,0,0.06155,0,0,0.30702,4.82455,0.0745,2.27562
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336,0.0065,0,0,0.8866,0.05423,0,0.00028,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0.00744,0,0,0.03741,0.32511,0,0,0,0,0,0.00138,0.06188,0,0.21304,0.01224,0,0,0.01737,0,0,0,0,0,0,0,0,0,0.14163,0,0,0.00323,0,0.00877,0.04518,0,0,0.00315,0.0064,0.03854,0.01372,0.00783,0.45456,0,0,0,0,0,0.00063,0,0,0,0.00289,0,0,0,0,0.09301,0.00205,0,0.00924,0.05301,0,0.0232,0,0.00842,0,0.0312,0,0.02236,0.06037,0,0.01313,0.85598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum|t__Fusobacterium_periodonticum_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336,0.0065,0,0,0.8866,0.05423,0,0.00028,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0,0,0,0.00744,0,0,0.03741,0.32511,0,0,0,0,0,0.00138,0.06188,0,0.21304,0.01224,0,0,0.01737,0,0,0,0,0,0,0,0,0,0.14163,0,0,0.00323,0,0.00877,0.04518,0,0,0.00315,0.0064,0.03854,0.01372,0.00783,0.45456,0,0,0,0,0,0.00063,0,0,0,0.00289,0,0,0,0,0.09301,0.00205,0,0.00924,0.05301,0,0.0232,0,0.00842,0,0.0312,0,0.02236,0.06037,0,0.01313,0.85598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
